FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 14:33:34 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=8.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.186]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=13.0(13.1)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.211s)

FrcRobotBase.Robot_Info: [0.211] MOVE_FORWARD_ON_SIDE: xPos= -0.01,yPos=  0.00,heading=   0.1/   0.0,volts=13.0(13.0)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=13.0 (13.0)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/-0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.5, Error=  -5.1, PIDTerms=-0.179/ 0.000/ 0.010/ 0.000, Output=-0.169(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.143/ 0.000/ 0.000/ 0.000, Output=-0.143(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/ 0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.5, Error=  -5.1, PIDTerms=-0.178/ 0.000/ 0.008/ 0.000, Output=-0.170(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.141/ 0.000/ 0.007/ 0.000, Output=-0.134(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/-0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.4, Error=  -5.1, PIDTerms=-0.177/ 0.000/ 0.007/ 0.000, Output=-0.170(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.140/ 0.000/ 0.002/ 0.000, Output=-0.138(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.254/ 0.000/-0.000/-0.000, Output= 0.254(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.4, Error=  -5.0, PIDTerms=-0.176/ 0.000/ 0.008/ 0.000, Output=-0.168(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.140/ 0.000/ 0.000/ 0.000, Output=-0.140(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/ 0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.4, Error=  -5.0, PIDTerms=-0.176/ 0.000/ 0.005/ 0.000, Output=-0.171(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.141/ 0.000/-0.002/ 0.000, Output=-0.143(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/ 0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.4, Error=  -5.0, PIDTerms=-0.175/ 0.000/ 0.007/ 0.000, Output=-0.168(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.141/ 0.000/ 0.000/ 0.000, Output=-0.141(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/ 0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.4, Error=  -5.0, PIDTerms=-0.175/ 0.000/ 0.005/ 0.000, Output=-0.170(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.143/ 0.000/-0.006/ 0.000, Output=-0.149(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/-0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.4, Error=  -5.0, PIDTerms=-0.174/ 0.000/ 0.005/ 0.000, Output=-0.169(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.145/ 0.000/-0.007/ 0.000, Output=-0.152(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/ 0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.4, Error=  -5.0, PIDTerms=-0.174/ 0.000/ 0.003/ 0.000, Output=-0.170(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.146/ 0.000/-0.002/ 0.000, Output=-0.147(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.255/ 0.000/-0.000/-0.000, Output= 0.255(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.3, Error=  -5.0, PIDTerms=-0.173/ 0.000/ 0.003/ 0.000, Output=-0.170(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.145/ 0.000/ 0.001/ 0.000, Output=-0.143(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.253/ 0.000/-0.000/-0.000, Output= 0.253(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.3, Error=  -4.9, PIDTerms=-0.172/ 0.000/ 0.006/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.145/ 0.000/ 0.000/ 0.000, Output=-0.145(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.253/ 0.000/ 0.000/-0.000, Output= 0.253(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.3, Error=  -4.9, PIDTerms=-0.171/ 0.000/ 0.006/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.144/ 0.000/ 0.001/ 0.000, Output=-0.143(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.254/ 0.000/ 0.000/-0.000, Output= 0.254(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.3, Error=  -4.9, PIDTerms=-0.171/ 0.000/ 0.004/ 0.000, Output=-0.167(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.144/ 0.000/ 0.000/ 0.000, Output=-0.144(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.254/ 0.000/-0.000/-0.000, Output= 0.254(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.170/ 0.000/ 0.006/ 0.000, Output=-0.163(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.2, Error=  -2.2, PIDTerms=-0.144/ 0.000/ 0.000/ 0.000, Output=-0.144(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.254/ 0.000/ 0.000/-0.000, Output= 0.254(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.169/ 0.000/ 0.006/ 0.000, Output=-0.163(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.148/ 0.000/-0.007/ 0.000, Output=-0.154(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.254/ 0.000/ 0.000/-0.000, Output= 0.254(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.168/ 0.000/ 0.004/ 0.000, Output=-0.164(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.147/ 0.000/ 0.002/ 0.000, Output=-0.145(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.254/ 0.000/-0.000/-0.000, Output= 0.254(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.168/ 0.000/ 0.001/ 0.000, Output=-0.167(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.147/ 0.000/ 0.000/ 0.000, Output=-0.147(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.253/ 0.000/-0.000/-0.000, Output= 0.253(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.168/ 0.000/ 0.004/ 0.000, Output=-0.163(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.148/ 0.000/-0.002/ 0.000, Output=-0.150(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.253/ 0.000/ 0.000/-0.000, Output= 0.253(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.168/ 0.000/ 0.000/ 0.000, Output=-0.168(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.148/ 0.000/-0.003/ 0.000, Output=-0.151(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.253/ 0.000/-0.000/-0.000, Output= 0.253(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.167/ 0.000/ 0.003/ 0.000, Output=-0.164(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.148/ 0.000/ 0.000/ 0.000, Output=-0.148(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.252/ 0.000/-0.000/-0.000, Output= 0.252(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.167/ 0.000/ 0.006/ 0.000, Output=-0.161(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.149/ 0.000/-0.003/ 0.000, Output=-0.152(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.253/ 0.000/ 0.000/-0.000, Output= 0.253(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.167/ 0.000/ 0.002/ 0.000, Output=-0.165(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.148/ 0.000/ 0.003/ 0.000, Output=-0.146(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.252/ 0.000/-0.000/-0.000, Output= 0.252(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.2, Error=  -4.8, PIDTerms=-0.167/ 0.000/ 0.001/ 0.000, Output=-0.165(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.148/ 0.000/ 0.000/ 0.000, Output=-0.148(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.252/ 0.000/ 0.000/-0.000, Output= 0.252(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.8, PIDTerms=-0.166/ 0.000/ 0.003/ 0.000, Output=-0.164(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.148/ 0.000/ 0.000/ 0.000, Output=-0.148(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.252/ 0.000/ 0.000/-0.000, Output= 0.252(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.8, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.149/ 0.000/-0.003/ 0.000, Output=-0.151(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.252/ 0.000/ 0.000/-0.000, Output= 0.252(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.8, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.149/ 0.000/ 0.000/ 0.000, Output=-0.149(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.252/ 0.000/ 0.000/-0.000, Output= 0.252(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.8, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.149/ 0.000/ 0.000/ 0.000, Output=-0.149(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.252/ 0.000/ 0.000/-0.000, Output= 0.252(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.8, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.149/ 0.000/ 0.000/ 0.000, Output=-0.149(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.7, PIDTerms= 0.252/ 0.000/ 0.000/-0.000, Output= 0.252(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.8, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.149/ 0.000/-0.002/ 0.000, Output=-0.152(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.251/ 0.000/-0.000/-0.000, Output= 0.251(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.002/ 0.000, Output=-0.164(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.149/ 0.000/ 0.000/ 0.000, Output=-0.149(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.251/ 0.000/ 0.000/-0.000, Output= 0.251(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.149/ 0.000/ 0.000/ 0.000, Output=-0.149(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.251/ 0.000/ 0.000/-0.000, Output= 0.251(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.150/ 0.000/-0.002/ 0.000, Output=-0.153(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.251/ 0.000/ 0.000/-0.000, Output= 0.251(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.150/ 0.000/ 0.000/ 0.000, Output=-0.150(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.251/ 0.000/ 0.000/-0.000, Output= 0.251(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.150/ 0.000/ 0.000/ 0.000, Output=-0.150(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.250/ 0.000/-0.000/-0.000, Output= 0.250(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.003/ 0.000, Output=-0.162(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.150/ 0.000/ 0.000/ 0.000, Output=-0.150(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.250/ 0.000/ 0.000/-0.000, Output= 0.250(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.151/ 0.000/-0.002/ 0.000, Output=-0.153(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.250/ 0.000/ 0.000/-0.000, Output= 0.250(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.9 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.3, Error=  -2.3, PIDTerms=-0.151/ 0.000/ 0.000/ 0.000, Output=-0.151(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.8, Error=   1.7, PIDTerms= 0.250/ 0.000/ 0.000/-0.000, Output= 0.250(-0.500/0.500), Volt=11.8 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  90.1, Error=  -4.7, PIDTerms=-0.166/ 0.000/ 0.000/ 0.000, Output=-0.166(-0.500/0.500), Volt=11.8 (10.4)
